"Plot Title: 10372220"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10372220, SEN S/N: 10372220)","Started (LGR S/N: 10372220)","Coupler Attached (LGR S/N: 10372220)","Host Connected (LGR S/N: 10372220)","Coupler Detached (LGR S/N: 10372220)","Stopped (LGR S/N: 10372220)","End Of File (LGR S/N: 10372220)"
1,07/12/13 09:26:48 PM,70.137,Logged,,,,,
2,07/12/13 09:26:50 PM,,,Logged,Logged,,,
3,07/12/13 09:27:02 PM,,,,,Logged,,
4,07/12/13 09:41:48 PM,71.512,,,,,,
5,07/12/13 09:56:48 PM,73.234,,,,,,
6,07/12/13 10:11:48 PM,74.446,,,,,,
7,07/12/13 10:26:48 PM,72.718,,,,,,
8,07/12/13 10:41:48 PM,71.168,,,,,,
9,07/12/13 10:56:48 PM,69.964,,,,,,
10,07/12/13 11:11:48 PM,69.278,,,,,,
11,07/12/13 11:26:48 PM,68.592,,,,,,
12,07/12/13 11:41:48 PM,68.248,,,,,,
13,07/12/13 11:56:48 PM,67.906,,,,,,
14,07/13/13 12:11:48 AM,67.564,,,,,,
15,07/13/13 12:26:48 AM,67.392,,,,,,
16,07/13/13 12:41:48 AM,67.221,,,,,,
17,07/13/13 12:56:48 AM,67.221,,,,,,
18,07/13/13 01:11:48 AM,67.050,,,,,,
19,07/13/13 01:26:48 AM,66.879,,,,,,
20,07/13/13 01:41:48 AM,66.708,,,,,,
21,07/13/13 01:56:48 AM,66.708,,,,,,
22,07/13/13 02:11:48 AM,66.537,,,,,,
23,07/13/13 02:26:48 AM,66.366,,,,,,
24,07/13/13 02:41:48 AM,66.193,,,,,,
25,07/13/13 02:56:48 AM,66.193,,,,,,
26,07/13/13 03:11:48 AM,66.022,,,,,,
27,07/13/13 03:26:48 AM,65.851,,,,,,
28,07/13/13 03:41:48 AM,65.851,,,,,,
29,07/13/13 03:56:48 AM,65.851,,,,,,
30,07/13/13 04:11:48 AM,65.680,,,,,,
31,07/13/13 04:26:48 AM,65.680,,,,,,
32,07/13/13 04:41:48 AM,65.509,,,,,,
33,07/13/13 04:56:48 AM,65.509,,,,,,
34,07/13/13 05:11:48 AM,65.509,,,,,,
35,07/13/13 05:26:48 AM,65.338,,,,,,
36,07/13/13 05:41:48 AM,65.338,,,,,,
37,07/13/13 05:56:48 AM,65.167,,,,,,
38,07/13/13 06:11:48 AM,65.167,,,,,,
39,07/13/13 06:26:48 AM,65.167,,,,,,
40,07/13/13 06:41:48 AM,65.167,,,,,,
41,07/13/13 06:56:48 AM,65.167,,,,,,
42,07/13/13 07:11:48 AM,65.338,,,,,,
43,07/13/13 07:26:48 AM,65.509,,,,,,
44,07/13/13 07:41:48 AM,65.680,,,,,,
45,07/13/13 07:56:48 AM,66.022,,,,,,
46,07/13/13 08:11:48 AM,66.193,,,,,,
47,07/13/13 08:26:48 AM,66.708,,,,,,
48,07/13/13 08:41:48 AM,67.735,,,,,,
49,07/13/13 08:56:48 AM,68.934,,,,,,
50,07/13/13 09:11:48 AM,70.137,,,,,,
51,07/13/13 09:26:48 AM,70.824,,,,,,
52,07/13/13 09:41:48 AM,70.995,,,,,,
53,07/13/13 09:56:48 AM,70.651,,,,,,
54,07/13/13 10:11:48 AM,70.995,,,,,,
55,07/13/13 10:26:48 AM,71.339,,,,,,
56,07/13/13 10:41:48 AM,71.683,,,,,,
57,07/13/13 10:56:48 AM,71.856,,,,,,
58,07/13/13 11:11:48 AM,70.995,,,,,,
59,07/13/13 11:26:48 AM,70.651,,,,,,
60,07/13/13 11:41:48 AM,70.824,,,,,,
61,07/13/13 11:56:48 AM,71.683,,,,,,
62,07/13/13 12:11:48 PM,73.407,,,,,,
63,07/13/13 12:26:48 PM,74.964,,,,,,
64,07/13/13 12:41:48 PM,74.619,,,,,,
65,07/13/13 12:56:48 PM,73.926,,,,,,
66,07/13/13 01:11:48 PM,73.753,,,,,,
67,07/13/13 01:26:48 PM,74.446,,,,,,
68,07/13/13 01:41:48 PM,75.832,,,,,,
69,07/13/13 01:56:48 PM,77.400,,,,,,
70,07/13/13 02:11:48 PM,78.800,,,,,,
71,07/13/13 02:26:48 PM,78.800,,,,,,
72,07/13/13 02:41:48 PM,68.077,,,,,,
73,07/13/13 02:56:48 PM,59.337,,,,,,
74,07/13/13 03:11:48 PM,59.508,,,,,,
75,07/13/13 03:26:48 PM,58.303,,,,,,
76,07/13/13 03:41:48 PM,58.303,,,,,,
77,07/13/13 03:56:48 PM,57.441,,,,,,
78,07/13/13 04:11:48 PM,57.441,,,,,,
79,07/13/13 04:26:48 PM,57.268,,,,,,
80,07/13/13 04:41:48 PM,58.303,,,,,,
81,07/13/13 04:56:48 PM,61.398,,,,,,
82,07/13/13 05:11:48 PM,62.083,,,,,,
83,07/13/13 05:26:48 PM,61.569,,,,,,
84,07/13/13 05:41:48 PM,60.712,,,,,,
85,07/13/13 05:56:48 PM,58.993,,,,,,
86,07/13/13 06:11:48 PM,58.993,,,,,,
87,07/13/13 06:26:48 PM,59.508,,,,,,
88,07/13/13 06:41:48 PM,60.024,,,,,,
89,07/13/13 06:56:48 PM,60.539,,,,,,
90,07/13/13 07:11:48 PM,61.054,,,,,,
91,07/13/13 07:26:48 PM,61.227,,,,,,
92,07/13/13 07:41:48 PM,60.539,,,,,,
93,07/13/13 07:56:48 PM,61.227,,,,,,
94,07/13/13 08:11:48 PM,62.083,,,,,,
95,07/13/13 08:26:48 PM,61.741,,,,,,
96,07/13/13 08:41:48 PM,61.569,,,,,,
97,07/13/13 08:56:48 PM,61.569,,,,,,
98,07/13/13 09:11:48 PM,61.398,,,,,,
99,07/13/13 09:26:48 PM,60.539,,,,,,
100,07/13/13 09:41:48 PM,60.712,,,,,,
101,07/13/13 09:56:48 PM,61.227,,,,,,
102,07/13/13 10:11:48 PM,61.054,,,,,,
103,07/13/13 10:26:48 PM,60.368,,,,,,
104,07/13/13 10:41:48 PM,59.508,,,,,,
105,07/13/13 10:56:48 PM,58.993,,,,,,
106,07/13/13 11:11:48 PM,57.958,,,,,,
107,07/13/13 11:26:48 PM,56.923,,,,,,
108,07/13/13 11:41:48 PM,56.750,,,,,,
109,07/13/13 11:56:48 PM,56.404,,,,,,
110,07/14/13 12:11:48 AM,56.057,,,,,,
111,07/14/13 12:26:48 AM,55.364,,,,,,
112,07/14/13 12:41:48 AM,54.147,,,,,,
113,07/14/13 12:56:48 AM,55.189,,,,,,
114,07/14/13 01:11:48 AM,57.958,,,,,,
115,07/14/13 01:26:48 AM,59.337,,,,,,
116,07/14/13 01:41:48 AM,59.337,,,,,,
117,07/14/13 01:56:48 AM,59.508,,,,,,
118,07/14/13 02:11:48 AM,59.680,,,,,,
119,07/14/13 02:26:48 AM,59.851,,,,,,
120,07/14/13 02:41:48 AM,59.337,,,,,,
121,07/14/13 02:56:48 AM,58.476,,,,,,
122,07/14/13 03:11:48 AM,57.785,,,,,,
123,07/14/13 03:26:48 AM,56.230,,,,,,
124,07/14/13 03:41:48 AM,55.189,,,,,,
125,07/14/13 03:56:48 AM,56.230,,,,,,
126,07/14/13 04:11:48 AM,56.230,,,,,,
127,07/14/13 04:26:48 AM,56.404,,,,,,
128,07/14/13 04:41:48 AM,56.404,,,,,,
129,07/14/13 04:56:48 AM,55.189,,,,,,
130,07/14/13 05:11:48 AM,54.842,,,,,,
131,07/14/13 05:26:48 AM,54.322,,,,,,
132,07/14/13 05:41:48 AM,53.449,,,,,,
133,07/14/13 05:56:48 AM,52.576,,,,,,
134,07/14/13 06:11:48 AM,52.750,,,,,,
135,07/14/13 06:26:48 AM,54.322,,,,,,
136,07/14/13 06:41:48 AM,54.842,,,,,,
137,07/14/13 06:56:48 AM,54.842,,,,,,
138,07/14/13 07:11:48 AM,53.623,,,,,,
139,07/14/13 07:26:48 AM,54.495,,,,,,
140,07/14/13 07:41:48 AM,53.973,,,,,,
141,07/14/13 07:56:48 AM,53.973,,,,,,
142,07/14/13 08:11:48 AM,56.577,,,,,,
143,07/14/13 08:26:48 AM,56.750,,,,,,
144,07/14/13 08:41:48 AM,56.923,,,,,,
145,07/14/13 08:56:48 AM,57.268,,,,,,
146,07/14/13 09:11:48 AM,57.441,,,,,,
147,07/14/13 09:26:48 AM,57.268,,,,,,
148,07/14/13 09:41:48 AM,57.096,,,,,,
149,07/14/13 09:56:48 AM,57.096,,,,,,
150,07/14/13 10:11:48 AM,57.096,,,,,,
151,07/14/13 10:26:48 AM,58.131,,,,,,
152,07/14/13 10:41:48 AM,59.164,,,,,,
153,07/14/13 10:56:48 AM,57.096,,,,,,
154,07/14/13 11:11:48 AM,57.096,,,,,,
155,07/14/13 11:26:48 AM,57.096,,,,,,
156,07/14/13 11:41:48 AM,59.164,,,,,,
157,07/14/13 11:56:48 AM,58.303,,,,,,
158,07/14/13 12:11:48 PM,58.131,,,,,,
159,07/14/13 12:26:48 PM,56.057,,,,,,
160,07/14/13 12:41:48 PM,55.537,,,,,,
161,07/14/13 12:56:48 PM,55.711,,,,,,
162,07/14/13 01:11:48 PM,55.364,,,,,,
163,07/14/13 01:26:48 PM,54.842,,,,,,
164,07/14/13 01:41:48 PM,54.669,,,,,,
165,07/14/13 01:56:48 PM,53.449,,,,,,
166,07/14/13 02:11:48 PM,53.973,,,,,,
167,07/14/13 02:26:48 PM,53.798,,,,,,
168,07/14/13 02:41:48 PM,53.798,,,,,,
169,07/14/13 02:56:48 PM,52.401,,,,,,
170,07/14/13 03:11:48 PM,51.699,,,,,,
171,07/14/13 03:26:48 PM,51.523,,,,,,
172,07/14/13 03:41:48 PM,51.172,,,,,,
173,07/14/13 03:56:48 PM,51.346,,,,,,
174,07/14/13 04:11:48 PM,52.050,,,,,,
175,07/14/13 04:26:48 PM,52.576,,,,,,
176,07/14/13 04:41:48 PM,53.100,,,,,,
177,07/14/13 04:56:48 PM,52.050,,,,,,
178,07/14/13 05:11:48 PM,53.973,,,,,,
179,07/14/13 05:26:48 PM,55.884,,,,,,
180,07/14/13 05:41:48 PM,55.884,,,,,,
181,07/14/13 05:56:48 PM,56.230,,,,,,
182,07/14/13 06:11:48 PM,55.884,,,,,,
183,07/14/13 06:26:48 PM,55.884,,,,,,
184,07/14/13 06:41:48 PM,55.884,,,,,,
185,07/14/13 06:56:48 PM,56.057,,,,,,
186,07/14/13 07:11:48 PM,56.230,,,,,,
187,07/14/13 07:26:48 PM,56.577,,,,,,
188,07/14/13 07:41:48 PM,55.884,,,,,,
189,07/14/13 07:56:48 PM,56.057,,,,,,
190,07/14/13 08:11:48 PM,55.537,,,,,,
191,07/14/13 08:26:48 PM,55.537,,,,,,
192,07/14/13 08:41:48 PM,56.230,,,,,,
193,07/14/13 08:56:48 PM,57.096,,,,,,
194,07/14/13 09:11:48 PM,57.785,,,,,,
195,07/14/13 09:26:48 PM,57.958,,,,,,
196,07/14/13 09:41:48 PM,58.476,,,,,,
197,07/14/13 09:56:48 PM,58.476,,,,,,
198,07/14/13 10:11:48 PM,58.303,,,,,,
199,07/14/13 10:26:48 PM,58.303,,,,,,
200,07/14/13 10:41:48 PM,57.614,,,,,,
201,07/14/13 10:56:48 PM,58.131,,,,,,
202,07/14/13 11:11:48 PM,58.131,,,,,,
203,07/14/13 11:26:48 PM,58.131,,,,,,
204,07/14/13 11:41:48 PM,58.303,,,,,,
205,07/14/13 11:56:48 PM,58.303,,,,,,
206,07/15/13 12:11:48 AM,58.303,,,,,,
207,07/15/13 12:26:48 AM,58.303,,,,,,
208,07/15/13 12:41:48 AM,58.131,,,,,,
209,07/15/13 12:56:48 AM,57.614,,,,,,
210,07/15/13 01:11:48 AM,57.785,,,,,,
211,07/15/13 01:26:48 AM,57.785,,,,,,
212,07/15/13 01:41:48 AM,57.268,,,,,,
213,07/15/13 01:56:48 AM,57.614,,,,,,
214,07/15/13 02:11:48 AM,57.268,,,,,,
215,07/15/13 02:26:48 AM,56.750,,,,,,
216,07/15/13 02:41:48 AM,56.577,,,,,,
217,07/15/13 02:56:48 AM,55.537,,,,,,
218,07/15/13 03:11:48 AM,54.669,,,,,,
219,07/15/13 03:26:48 AM,53.798,,,,,,
220,07/15/13 03:41:48 AM,52.925,,,,,,
221,07/15/13 03:56:48 AM,52.401,,,,,,
222,07/15/13 04:11:48 AM,51.874,,,,,,
223,07/15/13 04:26:48 AM,53.100,,,,,,
224,07/15/13 04:41:48 AM,52.925,,,,,,
225,07/15/13 04:56:48 AM,53.274,,,,,,
226,07/15/13 05:11:48 AM,52.925,,,,,,
227,07/15/13 05:26:48 AM,52.225,,,,,,
228,07/15/13 05:41:48 AM,52.401,,,,,,
229,07/15/13 05:56:48 AM,52.576,,,,,,
230,07/15/13 06:11:48 AM,53.100,,,,,,
231,07/15/13 06:26:48 AM,53.798,,,,,,
232,07/15/13 06:41:48 AM,53.973,,,,,,
233,07/15/13 06:56:48 AM,53.973,,,,,,
234,07/15/13 07:11:48 AM,54.322,,,,,,
235,07/15/13 07:26:48 AM,55.017,,,,,,
236,07/15/13 07:41:48 AM,55.364,,,,,,
237,07/15/13 07:56:48 AM,55.711,,,,,,
238,07/15/13 08:11:48 AM,55.884,,,,,,
239,07/15/13 08:26:48 AM,56.577,,,,,,
240,07/15/13 08:41:48 AM,57.096,,,,,,
241,07/15/13 08:56:48 AM,56.404,,,,,,
242,07/15/13 09:11:48 AM,55.884,,,,,,
243,07/15/13 09:26:48 AM,56.577,,,,,,
244,07/15/13 09:41:48 AM,57.614,,,,,,
245,07/15/13 09:56:48 AM,58.647,,,,,,
246,07/15/13 10:11:48 AM,59.337,,,,,,
247,07/15/13 10:26:48 AM,60.195,,,,,,
248,07/15/13 10:41:48 AM,60.368,,,,,,
249,07/15/13 10:56:48 AM,60.368,,,,,,
250,07/15/13 11:11:48 AM,60.539,,,,,,
251,07/15/13 11:26:48 AM,60.539,,,,,,
252,07/15/13 11:41:48 AM,60.368,,,,,,
253,07/15/13 11:56:48 AM,60.368,,,,,,
254,07/15/13 12:11:48 PM,60.539,,,,,,
255,07/15/13 12:26:48 PM,60.539,,,,,,
256,07/15/13 12:41:48 PM,60.539,,,,,,
257,07/15/13 12:56:48 PM,60.539,,,,,,
258,07/15/13 01:11:48 PM,60.539,,,,,,
259,07/15/13 01:26:48 PM,60.712,,,,,,
260,07/15/13 01:41:48 PM,60.712,,,,,,
261,07/15/13 01:56:48 PM,60.539,,,,,,
262,07/15/13 02:11:48 PM,60.195,,,,,,
263,07/15/13 02:26:48 PM,59.337,,,,,,
264,07/15/13 02:41:48 PM,58.993,,,,,,
265,07/15/13 02:56:48 PM,58.993,,,,,,
266,07/15/13 03:11:48 PM,59.508,,,,,,
267,07/15/13 03:26:48 PM,58.993,,,,,,
268,07/15/13 03:41:48 PM,58.303,,,,,,
269,07/15/13 03:56:48 PM,58.647,,,,,,
270,07/15/13 04:11:48 PM,58.993,,,,,,
271,07/15/13 04:26:48 PM,58.993,,,,,,
272,07/15/13 04:41:48 PM,57.268,,,,,,
273,07/15/13 04:56:48 PM,57.096,,,,,,
274,07/15/13 05:11:48 PM,57.441,,,,,,
275,07/15/13 05:26:48 PM,57.268,,,,,,
276,07/15/13 05:41:48 PM,56.750,,,,,,
277,07/15/13 05:56:48 PM,56.577,,,,,,
278,07/15/13 06:11:48 PM,56.230,,,,,,
279,07/15/13 06:26:48 PM,55.711,,,,,,
280,07/15/13 06:41:48 PM,55.364,,,,,,
281,07/15/13 06:56:48 PM,56.230,,,,,,
282,07/15/13 07:11:48 PM,56.230,,,,,,
283,07/15/13 07:26:48 PM,56.404,,,,,,
284,07/15/13 07:41:48 PM,56.750,,,,,,
285,07/15/13 07:56:48 PM,56.750,,,,,,
286,07/15/13 08:11:48 PM,56.750,,,,,,
287,07/15/13 08:26:48 PM,56.923,,,,,,
288,07/15/13 08:41:48 PM,57.441,,,,,,
289,07/15/13 08:56:48 PM,57.958,,,,,,
290,07/15/13 09:11:48 PM,58.647,,,,,,
291,07/15/13 09:26:48 PM,58.993,,,,,,
292,07/15/13 09:41:48 PM,58.993,,,,,,
293,07/15/13 09:56:48 PM,59.680,,,,,,
294,07/15/13 10:11:48 PM,59.680,,,,,,
295,07/15/13 10:26:48 PM,61.227,,,,,,
296,07/15/13 10:41:48 PM,61.569,,,,,,
297,07/15/13 10:56:48 PM,60.883,,,,,,
298,07/15/13 11:11:48 PM,61.398,,,,,,
299,07/15/13 11:26:48 PM,62.254,,,,,,
300,07/15/13 11:41:48 PM,61.741,,,,,,
301,07/15/13 11:56:48 PM,60.712,,,,,,
302,07/16/13 12:11:48 AM,60.195,,,,,,
303,07/16/13 12:26:48 AM,60.195,,,,,,
304,07/16/13 12:41:48 AM,60.883,,,,,,
305,07/16/13 12:56:48 AM,60.712,,,,,,
306,07/16/13 01:11:48 AM,59.680,,,,,,
307,07/16/13 01:26:48 AM,58.820,,,,,,
308,07/16/13 01:41:48 AM,58.476,,,,,,
309,07/16/13 01:56:48 AM,58.647,,,,,,
310,07/16/13 02:11:48 AM,58.476,,,,,,
311,07/16/13 02:26:48 AM,58.131,,,,,,
312,07/16/13 02:41:48 AM,57.096,,,,,,
313,07/16/13 02:56:48 AM,56.057,,,,,,
314,07/16/13 03:11:48 AM,55.189,,,,,,
315,07/16/13 03:26:48 AM,53.449,,,,,,
316,07/16/13 03:41:48 AM,52.925,,,,,,
317,07/16/13 03:56:48 AM,52.576,,,,,,
318,07/16/13 04:11:48 AM,52.576,,,,,,
319,07/16/13 04:26:48 AM,52.750,,,,,,
320,07/16/13 04:41:48 AM,52.576,,,,,,
321,07/16/13 04:56:48 AM,53.449,,,,,,
322,07/16/13 05:11:48 AM,53.449,,,,,,
323,07/16/13 05:26:48 AM,53.973,,,,,,
324,07/16/13 05:41:48 AM,54.842,,,,,,
325,07/16/13 05:56:48 AM,54.322,,,,,,
326,07/16/13 06:11:48 AM,54.842,,,,,,
327,07/16/13 06:26:48 AM,54.842,,,,,,
328,07/16/13 06:41:48 AM,53.274,,,,,,
329,07/16/13 06:56:48 AM,52.750,,,,,,
330,07/16/13 07:11:48 AM,52.401,,,,,,
331,07/16/13 07:26:48 AM,52.401,,,,,,
332,07/16/13 07:41:48 AM,52.225,,,,,,
333,07/16/13 07:56:48 AM,52.225,,,,,,
334,07/16/13 08:11:48 AM,52.750,,,,,,
335,07/16/13 08:26:48 AM,53.100,,,,,,
336,07/16/13 08:41:48 AM,53.449,,,,,,
337,07/16/13 08:56:48 AM,53.449,,,,,,
338,07/16/13 09:11:48 AM,53.449,,,,,,
339,07/16/13 09:26:48 AM,55.711,,,,,,
340,07/16/13 09:41:48 AM,58.303,,,,,,
341,07/16/13 09:56:48 AM,58.647,,,,,,
342,07/16/13 10:11:48 AM,58.820,,,,,,
343,07/16/13 10:26:48 AM,58.820,,,,,,
344,07/16/13 10:41:48 AM,58.820,,,,,,
345,07/16/13 10:56:48 AM,58.820,,,,,,
346,07/16/13 11:11:48 AM,58.303,,,,,,
347,07/16/13 11:26:48 AM,57.441,,,,,,
348,07/16/13 11:41:48 AM,57.268,,,,,,
349,07/16/13 11:56:48 AM,57.268,,,,,,
350,07/16/13 12:11:48 PM,56.923,,,,,,
351,07/16/13 12:26:48 PM,57.096,,,,,,
352,07/16/13 12:41:48 PM,56.923,,,,,,
353,07/16/13 12:56:48 PM,56.750,,,,,,
354,07/16/13 01:11:48 PM,56.404,,,,,,
355,07/16/13 01:26:48 PM,56.057,,,,,,
356,07/16/13 01:41:48 PM,57.614,,,,,,
357,07/16/13 01:56:48 PM,58.647,,,,,,
358,07/16/13 02:11:48 PM,58.476,,,,,,
359,07/16/13 02:26:48 PM,58.476,,,,,,
360,07/16/13 02:41:48 PM,57.441,,,,,,
361,07/16/13 02:56:48 PM,57.268,,,,,,
362,07/16/13 03:11:48 PM,57.441,,,,,,
363,07/16/13 03:26:48 PM,57.614,,,,,,
364,07/16/13 03:41:48 PM,57.441,,,,,,
365,07/16/13 03:56:48 PM,56.923,,,,,,
366,07/16/13 04:11:48 PM,56.057,,,,,,
367,07/16/13 04:26:48 PM,55.711,,,,,,
368,07/16/13 04:41:48 PM,56.057,,,,,,
369,07/16/13 04:56:48 PM,56.057,,,,,,
370,07/16/13 05:11:48 PM,55.537,,,,,,
371,07/16/13 05:26:48 PM,54.842,,,,,,
372,07/16/13 05:41:48 PM,55.017,,,,,,
373,07/16/13 05:56:48 PM,54.322,,,,,,
374,07/16/13 06:11:48 PM,55.711,,,,,,
375,07/16/13 06:26:48 PM,56.750,,,,,,
376,07/16/13 06:41:48 PM,56.750,,,,,,
377,07/16/13 06:56:48 PM,56.750,,,,,,
378,07/16/13 07:11:48 PM,56.750,,,,,,
379,07/16/13 07:26:48 PM,55.189,,,,,,
380,07/16/13 07:41:48 PM,53.274,,,,,,
381,07/16/13 07:56:48 PM,54.495,,,,,,
382,07/16/13 08:11:48 PM,53.798,,,,,,
383,07/16/13 08:26:48 PM,53.798,,,,,,
384,07/16/13 08:41:48 PM,54.669,,,,,,
385,07/16/13 08:56:48 PM,55.189,,,,,,
386,07/16/13 09:11:48 PM,56.404,,,,,,
387,07/16/13 09:26:48 PM,57.096,,,,,,
388,07/16/13 09:41:48 PM,57.614,,,,,,
389,07/16/13 09:56:48 PM,57.614,,,,,,
390,07/16/13 10:11:48 PM,57.785,,,,,,
391,07/16/13 10:26:48 PM,57.785,,,,,,
392,07/16/13 10:41:48 PM,57.785,,,,,,
393,07/16/13 10:56:48 PM,63.797,,,,,,
394,07/16/13 11:11:48 PM,66.366,,,,,,
395,07/16/13 11:26:48 PM,65.680,,,,,,
396,07/16/13 11:41:48 PM,66.366,,,,,,
397,07/16/13 11:56:48 PM,65.509,,,,,,
398,07/17/13 12:11:48 AM,63.626,,,,,,
399,07/17/13 12:26:48 AM,62.598,,,,,,
400,07/17/13 12:41:48 AM,62.598,,,,,,
401,07/17/13 12:56:48 AM,61.569,,,,,,
402,07/17/13 01:11:48 AM,60.712,,,,,,
403,07/17/13 01:26:48 AM,59.337,,,,,,
404,07/17/13 01:41:48 AM,62.254,,,,,,
405,07/17/13 01:56:48 AM,66.708,,,,,,
406,07/17/13 02:11:48 AM,60.883,,,,,,
407,07/17/13 02:26:48 AM,60.539,,,,,,
408,07/17/13 02:41:48 AM,62.425,,,,,,
409,07/17/13 02:56:48 AM,62.598,,,,,,
410,07/17/13 03:11:48 AM,60.195,,,,,,
411,07/17/13 03:26:48 AM,58.476,,,,,,
412,07/17/13 03:41:48 AM,56.923,,,,,,
413,07/17/13 03:56:48 AM,55.189,,,,,,
414,07/17/13 04:11:48 AM,54.147,,,,,,
415,07/17/13 04:26:48 AM,53.274,,,,,,
416,07/17/13 04:41:48 AM,53.100,,,,,,
417,07/17/13 04:56:48 AM,53.623,,,,,,
418,07/17/13 05:11:48 AM,53.973,,,,,,
419,07/17/13 05:26:48 AM,53.100,,,,,,
420,07/17/13 05:41:48 AM,53.100,,,,,,
421,07/17/13 05:56:48 AM,53.798,,,,,,
422,07/17/13 06:11:48 AM,53.973,,,,,,
423,07/17/13 06:26:48 AM,53.623,,,,,,
424,07/17/13 06:41:48 AM,52.576,,,,,,
425,07/17/13 06:56:48 AM,52.050,,,,,,
426,07/17/13 07:11:48 AM,51.874,,,,,,
427,07/17/13 07:26:48 AM,51.523,,,,,,
428,07/17/13 07:41:48 AM,51.523,,,,,,
429,07/17/13 07:56:48 AM,53.100,,,,,,
430,07/17/13 08:11:48 AM,54.669,,,,,,
431,07/17/13 08:26:48 AM,55.884,,,,,,
432,07/17/13 08:41:48 AM,55.364,,,,,,
433,07/17/13 08:56:48 AM,55.364,,,,,,
434,07/17/13 09:11:48 AM,55.189,,,,,,
435,07/17/13 09:26:48 AM,55.017,,,,,,
436,07/17/13 09:41:48 AM,55.537,,,,,,
437,07/17/13 09:56:48 AM,55.537,,,,,,
438,07/17/13 10:11:48 AM,55.537,,,,,,
439,07/17/13 10:26:48 AM,55.884,,,,,,
440,07/17/13 10:41:48 AM,55.711,,,,,,
441,07/17/13 10:56:48 AM,56.057,,,,,,
442,07/17/13 11:11:48 AM,57.096,,,,,,
443,07/17/13 11:26:48 AM,61.741,,,,,,
444,07/17/13 11:41:48 AM,64.310,,,,,,
445,07/17/13 11:56:48 AM,64.652,,,,,,
446,07/17/13 12:11:48 PM,64.996,,,,,,
447,07/17/13 12:26:48 PM,64.996,,,,,,
448,07/17/13 12:41:48 PM,65.167,,,,,,
449,07/17/13 12:56:48 PM,65.338,,,,,,
450,07/17/13 01:11:48 PM,64.996,,,,,,
451,07/17/13 01:26:48 PM,64.825,,,,,,
452,07/17/13 01:41:48 PM,64.481,,,,,,
453,07/17/13 01:56:48 PM,64.139,,,,,,
454,07/17/13 02:11:48 PM,64.310,,,,,,
455,07/17/13 02:26:48 PM,64.481,,,,,,
456,07/17/13 02:41:48 PM,63.968,,,,,,
457,07/17/13 02:56:48 PM,62.598,,,,,,
458,07/17/13 03:11:48 PM,62.425,,,,,,
459,07/17/13 03:26:48 PM,60.539,,,,,,
460,07/17/13 03:41:48 PM,57.958,,,,,,
461,07/17/13 03:56:48 PM,56.923,,,,,,
462,07/17/13 04:11:48 PM,55.884,,,,,,
463,07/17/13 04:26:48 PM,55.017,,,,,,
464,07/17/13 04:41:48 PM,54.495,,,,,,
465,07/17/13 04:56:48 PM,53.274,,,,,,
466,07/17/13 05:11:48 PM,52.750,,,,,,
467,07/17/13 05:26:48 PM,52.050,,,,,,
468,07/17/13 05:41:48 PM,53.274,,,,,,
469,07/17/13 05:56:48 PM,52.750,,,,,,
470,07/17/13 06:11:48 PM,51.874,,,,,,
471,07/17/13 06:26:48 PM,51.346,,,,,,
472,07/17/13 06:41:48 PM,52.050,,,,,,
473,07/17/13 06:56:48 PM,52.401,,,,,,
474,07/17/13 07:11:48 PM,53.100,,,,,,
475,07/17/13 07:26:48 PM,52.576,,,,,,
476,07/17/13 07:41:48 PM,52.050,,,,,,
477,07/17/13 07:56:48 PM,51.699,,,,,,
478,07/17/13 08:11:48 PM,51.523,,,,,,
479,07/17/13 08:26:48 PM,51.172,,,,,,
480,07/17/13 08:41:48 PM,51.172,,,,,,
481,07/17/13 08:56:48 PM,51.346,,,,,,
482,07/17/13 09:11:48 PM,50.819,,,,,,
483,07/17/13 09:26:48 PM,50.466,,,,,,
484,07/17/13 09:41:48 PM,50.466,,,,,,
485,07/17/13 09:56:48 PM,50.819,,,,,,
486,07/17/13 10:11:48 PM,50.995,,,,,,
487,07/17/13 10:26:48 PM,51.346,,,,,,
488,07/17/13 10:41:48 PM,51.874,,,,,,
489,07/17/13 10:56:48 PM,53.274,,,,,,
490,07/17/13 11:11:48 PM,56.230,,,,,,
491,07/17/13 11:26:48 PM,60.883,,,,,,
492,07/17/13 11:41:48 PM,57.096,,,,,,
493,07/17/13 11:56:48 PM,53.973,,,,,,
494,07/18/13 12:11:48 AM,61.569,,,,,,
495,07/18/13 12:26:48 AM,65.338,,,,,,
496,07/18/13 12:41:48 AM,66.193,,,,,,
497,07/18/13 12:56:48 AM,66.022,,,,,,
498,07/18/13 01:11:48 AM,65.338,,,,,,
499,07/18/13 01:26:48 AM,65.167,,,,,,
500,07/18/13 01:41:48 AM,58.820,,,,,,
501,07/18/13 01:56:48 AM,58.647,,,,,,
502,07/18/13 02:11:48 AM,61.912,,,,,,
503,07/18/13 02:26:48 AM,60.883,,,,,,
504,07/18/13 02:41:48 AM,58.647,,,,,,
505,07/18/13 02:56:48 AM,59.508,,,,,,
506,07/18/13 03:11:48 AM,59.680,,,,,,
507,07/18/13 03:26:48 AM,57.441,,,,,,
508,07/18/13 03:41:48 AM,55.189,,,,,,
509,07/18/13 03:56:48 AM,54.322,,,,,,
510,07/18/13 04:11:48 AM,54.495,,,,,,
511,07/18/13 04:26:48 AM,55.537,,,,,,
