"Plot Title: 10442660"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10442660, SEN S/N: 10442660)","Coupler Attached (LGR S/N: 10442660)","Coupler Detached (LGR S/N: 10442660)","Host Connected (LGR S/N: 10442660)","Stopped (LGR S/N: 10442660)","End Of File (LGR S/N: 10442660)"
2087,09/01/14 07:00:00 PM,54.842,,,,,
2088,09/01/14 07:30:00 PM,55.189,,,,,
2089,09/01/14 08:00:00 PM,55.537,,,,,
2090,09/01/14 08:30:00 PM,56.057,,,,,
2091,09/01/14 09:00:00 PM,56.577,,,,,
2092,09/01/14 09:30:00 PM,56.577,,,,,
2093,09/01/14 10:00:00 PM,56.230,,,,,
2094,09/01/14 10:30:00 PM,56.230,,,,,
2095,09/01/14 11:00:00 PM,56.923,,,,,
2096,09/01/14 11:30:00 PM,57.268,,,,,
2097,09/02/14 12:00:00 AM,60.195,,,,,
2098,09/02/14 12:30:00 AM,60.539,,,,,
2099,09/02/14 01:00:00 AM,60.195,,,,,
2100,09/02/14 01:30:00 AM,59.508,,,,,
2101,09/02/14 02:00:00 AM,60.539,,,,,
2102,09/02/14 02:30:00 AM,59.337,,,,,
2103,09/02/14 03:00:00 AM,58.303,,,,,
2104,09/02/14 03:30:00 AM,56.057,,,,,
2105,09/02/14 04:00:00 AM,55.017,,,,,
2106,09/02/14 04:30:00 AM,55.364,,,,,
2107,09/02/14 05:00:00 AM,55.017,,,,,
2108,09/02/14 05:30:00 AM,54.495,,,,,
2109,09/02/14 06:00:00 AM,53.973,,,,,
2110,09/02/14 06:30:00 AM,53.973,,,,,
2111,09/02/14 07:00:00 AM,53.798,,,,,
2112,09/02/14 07:30:00 AM,53.973,,,,,
2113,09/02/14 08:00:00 AM,53.798,,,,,
2114,09/02/14 08:30:00 AM,53.798,,,,,
2115,09/02/14 09:00:00 AM,54.669,,,,,
2116,09/02/14 09:30:00 AM,55.364,,,,,
2117,09/02/14 10:00:00 AM,55.711,,,,,
2118,09/02/14 10:30:00 AM,55.884,,,,,
2119,09/02/14 11:00:00 AM,56.057,,,,,
2120,09/02/14 11:30:00 AM,56.057,,,,,
2121,09/02/14 12:00:00 PM,55.711,,,,,
2122,09/02/14 12:30:00 PM,56.230,,,,,
2123,09/02/14 01:00:00 PM,56.404,,,,,
2124,09/02/14 01:30:00 PM,56.230,,,,,
2125,09/02/14 02:00:00 PM,56.230,,,,,
2126,09/02/14 02:30:00 PM,55.537,,,,,
2127,09/02/14 03:00:00 PM,55.711,,,,,
2128,09/02/14 03:30:00 PM,56.923,,,,,
2129,09/02/14 04:00:00 PM,56.750,,,,,
2130,09/02/14 04:30:00 PM,57.096,,,,,
2131,09/02/14 05:00:00 PM,56.923,,,,,
2132,09/02/14 05:30:00 PM,55.711,,,,,
2133,09/02/14 06:00:00 PM,56.404,,,,,
2134,09/02/14 06:30:00 PM,56.404,,,,,
2135,09/02/14 07:00:00 PM,55.364,,,,,
2136,09/02/14 07:30:00 PM,54.669,,,,,
2137,09/02/14 08:00:00 PM,54.322,,,,,
2138,09/02/14 08:30:00 PM,53.449,,,,,
2139,09/02/14 09:00:00 PM,53.274,,,,,
2140,09/02/14 09:30:00 PM,53.274,,,,,
2141,09/02/14 10:00:00 PM,53.973,,,,,
2142,09/02/14 10:30:00 PM,56.404,,,,,
2143,09/02/14 11:00:00 PM,57.096,,,,,
2144,09/02/14 11:30:00 PM,57.614,,,,,
2145,09/03/14 12:00:00 AM,58.303,,,,,
2146,09/03/14 12:30:00 AM,55.711,,,,,
2147,09/03/14 01:00:00 AM,54.495,,,,,
2148,09/03/14 01:30:00 AM,54.842,,,,,
2149,09/03/14 02:00:00 AM,54.842,,,,,
2150,09/03/14 02:30:00 AM,57.268,,,,,
2151,09/03/14 03:00:00 AM,55.189,,,,,
2152,09/03/14 03:30:00 AM,56.230,,,,,
2153,09/03/14 04:00:00 AM,56.577,,,,,
2154,09/03/14 04:30:00 AM,56.577,,,,,
2155,09/03/14 05:00:00 AM,54.842,,,,,
2156,09/03/14 05:30:00 AM,54.842,,,,,
2157,09/03/14 06:00:00 AM,55.189,,,,,
2158,09/03/14 06:30:00 AM,55.711,,,,,
2159,09/03/14 07:00:00 AM,55.189,,,,,
2160,09/03/14 07:30:00 AM,54.842,,,,,
2161,09/03/14 08:00:00 AM,53.798,,,,,
2162,09/03/14 08:30:00 AM,53.623,,,,,
2163,09/03/14 09:00:00 AM,53.973,,,,,
2164,09/03/14 09:30:00 AM,54.322,,,,,
2165,09/03/14 10:00:00 AM,55.017,,,,,
2166,09/03/14 10:30:00 AM,56.230,,,,,
2167,09/03/14 11:00:00 AM,58.647,,,,,
2168,09/03/14 11:30:00 AM,60.883,,,,,
2169,09/03/14 12:00:00 PM,58.476,,,,,
2170,09/03/14 12:30:00 PM,56.404,,,,,
2171,09/03/14 01:00:00 PM,54.842,,,,,
2172,09/03/14 01:30:00 PM,54.322,,,,,
2173,09/03/14 02:00:00 PM,54.495,,,,,
2174,09/03/14 02:30:00 PM,53.973,,,,,
2175,09/03/14 03:00:00 PM,56.230,,,,,
2176,09/03/14 03:30:00 PM,59.337,,,,,
2177,09/03/14 04:00:00 PM,58.131,,,,,
2178,09/03/14 04:30:00 PM,55.189,,,,,
2179,09/03/14 05:00:00 PM,53.100,,,,,
2180,09/03/14 05:30:00 PM,52.576,,,,,
2181,09/03/14 06:00:00 PM,52.750,,,,,
2182,09/03/14 06:30:00 PM,52.750,,,,,
2183,09/03/14 07:00:00 PM,53.449,,,,,
2184,09/03/14 07:30:00 PM,53.623,,,,,
2185,09/03/14 08:00:00 PM,53.973,,,,,
2186,09/03/14 08:30:00 PM,54.322,,,,,
2187,09/03/14 09:00:00 PM,54.495,,,,,
2188,09/03/14 09:30:00 PM,54.842,,,,,
2189,09/03/14 10:00:00 PM,55.189,,,,,
2190,09/03/14 10:30:00 PM,54.669,,,,,
2191,09/03/14 11:00:00 PM,54.669,,,,,
2192,09/03/14 11:30:00 PM,54.495,,,,,
2193,09/04/14 12:00:00 AM,54.842,,,,,
2194,09/04/14 12:30:00 AM,55.189,,,,,
2195,09/04/14 01:00:00 AM,55.017,,,,,
2196,09/04/14 01:30:00 AM,56.577,,,,,
2197,09/04/14 02:00:00 AM,57.441,,,,,
2198,09/04/14 02:30:00 AM,58.131,,,,,
2199,09/04/14 03:00:00 AM,58.993,,,,,
2200,09/04/14 03:30:00 AM,57.785,,,,,
2201,09/04/14 04:00:00 AM,58.647,,,,,
2202,09/04/14 04:30:00 AM,58.993,,,,,
2203,09/04/14 05:00:00 AM,59.680,,,,,
2204,09/04/14 05:30:00 AM,57.441,,,,,
2205,09/04/14 06:00:00 AM,56.230,,,,,
2206,09/04/14 06:30:00 AM,55.189,,,,,
2207,09/04/14 07:00:00 AM,54.669,,,,,
2208,09/04/14 07:30:00 AM,54.669,,,,,
2209,09/04/14 08:00:00 AM,54.842,,,,,
2210,09/04/14 08:30:00 AM,54.669,,,,,
2211,09/04/14 09:00:00 AM,53.449,,,,,
2212,09/04/14 09:30:00 AM,53.798,,,,,
2213,09/04/14 10:00:00 AM,54.322,,,,,
2214,09/04/14 10:30:00 AM,55.189,,,,,
2215,09/04/14 11:00:00 AM,55.364,,,,,
2216,09/04/14 11:30:00 AM,55.189,,,,,
2217,09/04/14 12:00:00 PM,54.842,,,,,
2218,09/04/14 12:30:00 PM,54.147,,,,,
2219,09/04/14 01:00:00 PM,54.147,,,,,
2220,09/04/14 01:30:00 PM,54.495,,,,,
2221,09/04/14 02:00:00 PM,54.669,,,,,
2222,09/04/14 02:30:00 PM,55.364,,,,,
2223,09/04/14 03:00:00 PM,58.476,,,,,
2224,09/04/14 03:30:00 PM,57.268,,,,,
2225,09/04/14 04:00:00 PM,57.268,,,,,
2226,09/04/14 04:30:00 PM,58.820,,,,,
2227,09/04/14 05:00:00 PM,60.368,,,,,
2228,09/04/14 05:30:00 PM,59.508,,,,,
2229,09/04/14 06:00:00 PM,58.820,,,,,
2230,09/04/14 06:30:00 PM,58.993,,,,,
2231,09/04/14 07:00:00 PM,56.750,,,,,
2232,09/04/14 07:30:00 PM,58.131,,,,,
2233,09/04/14 08:00:00 PM,57.958,,,,,
2234,09/04/14 08:30:00 PM,56.577,,,,,
2235,09/04/14 09:00:00 PM,55.364,,,,,
2236,09/04/14 09:30:00 PM,54.669,,,,,
2237,09/04/14 10:00:00 PM,54.322,,,,,
2238,09/04/14 10:30:00 PM,53.449,,,,,
2239,09/04/14 11:00:00 PM,53.449,,,,,
2240,09/04/14 11:30:00 PM,53.798,,,,,
2241,09/05/14 12:00:00 AM,54.669,,,,,
2242,09/05/14 12:30:00 AM,55.189,,,,,
2243,09/05/14 01:00:00 AM,54.842,,,,,
2244,09/05/14 01:30:00 AM,55.189,,,,,
2245,09/05/14 02:00:00 AM,55.017,,,,,
2246,09/05/14 02:30:00 AM,54.842,,,,,
2247,09/05/14 03:00:00 AM,54.495,,,,,
2248,09/05/14 03:30:00 AM,53.623,,,,,
2249,09/05/14 04:00:00 AM,53.274,,,,,
2250,09/05/14 04:30:00 AM,51.874,,,,,
2251,09/05/14 05:00:00 AM,53.798,,,,,
2252,09/05/14 05:30:00 AM,59.508,,,,,
2253,09/05/14 06:00:00 AM,59.337,,,,,
2254,09/05/14 06:30:00 AM,55.884,,,,,
2255,09/05/14 07:00:00 AM,54.322,,,,,
2256,09/05/14 07:30:00 AM,53.449,,,,,
2257,09/05/14 08:00:00 AM,53.100,,,,,
2258,09/05/14 08:30:00 AM,52.750,,,,,
2259,09/05/14 09:00:00 AM,53.100,,,,,
2260,09/05/14 09:30:00 AM,53.100,,,,,
2261,09/05/14 10:00:00 AM,52.401,,,,,
2262,09/05/14 10:30:00 AM,53.798,,,,,
2263,09/05/14 11:00:00 AM,53.973,,,,,
2264,09/05/14 11:30:00 AM,55.364,,,,,
2265,09/05/14 12:00:00 PM,57.096,,,,,
2266,09/05/14 12:30:00 PM,57.958,,,,,
2267,09/05/14 01:00:00 PM,58.647,,,,,
2268,09/05/14 01:30:00 PM,58.476,,,,,
2269,09/05/14 02:00:00 PM,58.647,,,,,
2270,09/05/14 02:30:00 PM,57.958,,,,,
2271,09/05/14 03:00:00 PM,56.230,,,,,
2272,09/05/14 03:30:00 PM,56.404,,,,,
2273,09/05/14 04:00:00 PM,57.096,,,,,
2274,09/05/14 04:30:00 PM,56.923,,,,,
2275,09/05/14 05:00:00 PM,58.647,,,,,
2276,09/05/14 05:30:00 PM,59.680,,,,,
2277,09/05/14 06:00:00 PM,60.195,,,,,
2278,09/05/14 06:30:00 PM,59.680,,,,,
2279,09/05/14 07:00:00 PM,57.958,,,,,
2280,09/05/14 07:30:00 PM,57.441,,,,,
2281,09/05/14 08:00:00 PM,57.441,,,,,
2282,09/05/14 08:30:00 PM,55.364,,,,,
2283,09/05/14 09:00:00 PM,55.364,,,,,
2284,09/05/14 09:30:00 PM,55.189,,,,,
2285,09/05/14 10:00:00 PM,54.495,,,,,
2286,09/05/14 10:30:00 PM,54.322,,,,,
2287,09/05/14 11:00:00 PM,53.973,,,,,
2288,09/05/14 11:30:00 PM,52.925,,,,,
2289,09/06/14 12:00:00 AM,52.750,,,,,
2290,09/06/14 12:30:00 AM,52.750,,,,,
2291,09/06/14 01:00:00 AM,53.274,,,,,
2292,09/06/14 01:30:00 AM,53.274,,,,,
2293,09/06/14 02:00:00 AM,53.449,,,,,
2294,09/06/14 02:30:00 AM,53.449,,,,,
2295,09/06/14 03:00:00 AM,53.274,,,,,
2296,09/06/14 03:30:00 AM,53.274,,,,,
2297,09/06/14 04:00:00 AM,53.100,,,,,
2298,09/06/14 04:30:00 AM,54.147,,,,,
2299,09/06/14 05:00:00 AM,54.495,,,,,
2300,09/06/14 05:30:00 AM,54.842,,,,,
2301,09/06/14 06:00:00 AM,55.884,,,,,
2302,09/06/14 06:30:00 AM,58.303,,,,,
2303,09/06/14 07:00:00 AM,58.131,,,,,
2304,09/06/14 07:30:00 AM,57.614,,,,,
2305,09/06/14 08:00:00 AM,55.884,,,,,
2306,09/06/14 08:30:00 AM,55.537,,,,,
2307,09/06/14 09:00:00 AM,55.189,,,,,
2308,09/06/14 09:30:00 AM,53.798,,,,,
2309,09/06/14 10:00:00 AM,53.449,,,,,
2310,09/06/14 10:30:00 AM,52.925,,,,,
2311,09/06/14 11:00:00 AM,53.100,,,,,
2312,09/06/14 11:30:00 AM,53.274,,,,,
2313,09/06/14 12:00:00 PM,55.017,,,,,
2314,09/06/14 12:30:00 PM,55.884,,,,,
2315,09/06/14 01:00:00 PM,54.842,,,,,
2316,09/06/14 01:30:00 PM,54.147,,,,,
2317,09/06/14 02:00:00 PM,54.495,,,,,
2318,09/06/14 02:30:00 PM,54.842,,,,,
2319,09/06/14 03:00:00 PM,54.842,,,,,
2320,09/06/14 03:30:00 PM,54.322,,,,,
2321,09/06/14 04:00:00 PM,54.322,,,,,
2322,09/06/14 04:30:00 PM,54.842,,,,,
2323,09/06/14 05:00:00 PM,55.537,,,,,
2324,09/06/14 05:30:00 PM,55.884,,,,,
2325,09/06/14 06:00:00 PM,55.711,,,,,
2326,09/06/14 06:30:00 PM,57.785,,,,,
2327,09/06/14 07:00:00 PM,59.164,,,,,
2328,09/06/14 07:30:00 PM,57.785,,,,,
2329,09/06/14 08:00:00 PM,57.096,,,,,
2330,09/06/14 08:30:00 PM,55.884,,,,,
2331,09/06/14 09:00:00 PM,53.798,,,,,
2332,09/06/14 09:30:00 PM,53.449,,,,,
2333,09/06/14 10:00:00 PM,52.925,,,,,
2334,09/06/14 10:30:00 PM,53.100,,,,,
2335,09/06/14 11:00:00 PM,53.623,,,,,
2336,09/06/14 11:30:00 PM,53.973,,,,,
2337,09/07/14 12:00:00 AM,54.495,,,,,
2338,09/07/14 12:30:00 AM,53.100,,,,,
2339,09/07/14 01:00:00 AM,51.699,,,,,
2340,09/07/14 01:30:00 AM,51.172,,,,,
2341,09/07/14 02:00:00 AM,51.172,,,,,
2342,09/07/14 02:30:00 AM,51.346,,,,,
2343,09/07/14 03:00:00 AM,51.346,,,,,
2344,09/07/14 03:30:00 AM,51.172,,,,,
2345,09/07/14 04:00:00 AM,51.523,,,,,
2346,09/07/14 04:30:00 AM,52.576,,,,,
2347,09/07/14 05:00:00 AM,53.449,,,,,
2348,09/07/14 05:30:00 AM,53.449,,,,,
2349,09/07/14 06:00:00 AM,53.623,,,,,
2350,09/07/14 06:30:00 AM,56.577,,,,,
2351,09/07/14 07:00:00 AM,58.993,,,,,
2352,09/07/14 07:30:00 AM,58.820,,,,,
2353,09/07/14 08:00:00 AM,54.669,,,,,
2354,09/07/14 08:30:00 AM,52.750,,,,,
2355,09/07/14 09:00:00 AM,51.523,,,,,
2356,09/07/14 09:30:00 AM,51.172,,,,,
2357,09/07/14 10:00:00 AM,52.225,,,,,
2358,09/07/14 10:30:00 AM,51.523,,,,,
2359,09/07/14 11:00:00 AM,51.172,,,,,
2360,09/07/14 11:30:00 AM,52.050,,,,,
2361,09/07/14 12:00:00 PM,53.100,,,,,
2362,09/07/14 12:30:00 PM,53.274,,,,,
2363,09/07/14 01:00:00 PM,53.973,,,,,
2364,09/07/14 01:30:00 PM,53.274,,,,,
2365,09/07/14 02:00:00 PM,52.750,,,,,
2366,09/07/14 02:30:00 PM,52.225,,,,,
2367,09/07/14 03:00:00 PM,52.925,,,,,
2368,09/07/14 03:30:00 PM,54.147,,,,,
2369,09/07/14 04:00:00 PM,54.495,,,,,
2370,09/07/14 04:30:00 PM,56.404,,,,,
2371,09/07/14 05:00:00 PM,58.303,,,,,
2372,09/07/14 05:30:00 PM,57.958,,,,,
2373,09/07/14 06:00:00 PM,57.441,,,,,
2374,09/07/14 06:30:00 PM,57.441,,,,,
2375,09/07/14 07:00:00 PM,57.441,,,,,
2376,09/07/14 07:30:00 PM,57.268,,,,,
2377,09/07/14 08:00:00 PM,57.441,,,,,
2378,09/07/14 08:30:00 PM,56.923,,,,,
2379,09/07/14 09:00:00 PM,56.923,,,,,
2380,09/07/14 09:30:00 PM,57.096,,,,,
2381,09/07/14 10:00:00 PM,57.958,,,,,
2382,09/07/14 10:30:00 PM,58.303,,,,,
2383,09/07/14 11:00:00 PM,58.820,,,,,
2384,09/07/14 11:30:00 PM,56.404,,,,,
2385,09/08/14 12:00:00 AM,54.495,,,,,
2386,09/08/14 12:30:00 AM,53.798,,,,,
2387,09/08/14 01:00:00 AM,53.100,,,,,
2388,09/08/14 01:30:00 AM,53.623,,,,,
2389,09/08/14 02:00:00 AM,54.669,,,,,
2390,09/08/14 02:30:00 AM,54.842,,,,,
2391,09/08/14 03:00:00 AM,55.017,,,,,
2392,09/08/14 03:30:00 AM,55.017,,,,,
2393,09/08/14 04:00:00 AM,55.017,,,,,
2394,09/08/14 04:30:00 AM,54.669,,,,,
2395,09/08/14 05:00:00 AM,55.189,,,,,
2396,09/08/14 05:30:00 AM,54.842,,,,,
2397,09/08/14 06:00:00 AM,53.274,,,,,
2398,09/08/14 06:30:00 AM,53.798,,,,,
2399,09/08/14 07:00:00 AM,55.189,,,,,
2400,09/08/14 07:30:00 AM,56.923,,,,,
2401,09/08/14 08:00:00 AM,55.884,,,,,
2402,09/08/14 08:30:00 AM,54.495,,,,,
2403,09/08/14 09:00:00 AM,52.750,,,,,
2404,09/08/14 09:30:00 AM,52.401,,,,,
2405,09/08/14 10:00:00 AM,51.699,,,,,
2406,09/08/14 10:30:00 AM,52.576,,,,,
2407,09/08/14 11:00:00 AM,53.973,,,,,
2408,09/08/14 11:30:00 AM,53.973,,,,,
2409,09/08/14 12:00:00 PM,52.050,,,,,
2410,09/08/14 12:30:00 PM,51.346,,,,,
2411,09/08/14 01:00:00 PM,51.874,,,,,
2412,09/08/14 01:30:00 PM,54.669,,,,,
2413,09/08/14 02:00:00 PM,57.441,,,,,
2414,09/08/14 02:30:00 PM,59.680,,,,,
2415,09/08/14 03:00:00 PM,60.539,,,,,
2416,09/08/14 03:30:00 PM,61.227,,,,,
2417,09/08/14 04:00:00 PM,61.227,,,,,
2418,09/08/14 04:30:00 PM,58.993,,,,,
2419,09/08/14 05:00:00 PM,58.993,,,,,
2420,09/08/14 05:30:00 PM,57.268,,,,,
2421,09/08/14 06:00:00 PM,57.441,,,,,
2422,09/08/14 06:30:00 PM,57.441,,,,,
2423,09/08/14 07:00:00 PM,57.785,,,,,
2424,09/08/14 07:30:00 PM,58.476,,,,,
2425,09/08/14 08:00:00 PM,58.993,,,,,
2426,09/08/14 08:30:00 PM,58.820,,,,,
2427,09/08/14 09:00:00 PM,57.441,,,,,
2428,09/08/14 09:30:00 PM,58.131,,,,,
2429,09/08/14 10:00:00 PM,59.508,,,,,
2430,09/08/14 10:30:00 PM,60.883,,,,,
2431,09/08/14 11:00:00 PM,61.398,,,,,
2432,09/08/14 11:30:00 PM,59.164,,,,,
2433,09/09/14 12:00:00 AM,58.131,,,,,
2434,09/09/14 12:30:00 AM,58.476,,,,,
2435,09/09/14 01:00:00 AM,57.785,,,,,
2436,09/09/14 01:30:00 AM,57.785,,,,,
2437,09/09/14 02:00:00 AM,57.268,,,,,
2438,09/09/14 02:30:00 AM,55.364,,,,,
2439,09/09/14 03:00:00 AM,54.842,,,,,
2440,09/09/14 03:30:00 AM,56.057,,,,,
2441,09/09/14 04:00:00 AM,56.923,,,,,
2442,09/09/14 04:30:00 AM,56.923,,,,,
2443,09/09/14 05:00:00 AM,58.647,,,,,
2444,09/09/14 05:30:00 AM,57.958,,,,,
2445,09/09/14 06:00:00 AM,58.131,,,,,
2446,09/09/14 06:30:00 AM,58.303,,,,,
2447,09/09/14 07:00:00 AM,58.820,,,,,
2448,09/09/14 07:30:00 AM,58.303,,,,,
2449,09/09/14 08:00:00 AM,57.441,,,,,
2450,09/09/14 08:30:00 AM,56.750,,,,,
2451,09/09/14 09:00:00 AM,57.441,,,,,
2452,09/09/14 09:30:00 AM,58.131,,,,,
2453,09/09/14 10:00:00 AM,61.398,,,,,
2454,09/09/14 10:30:00 AM,59.337,,,,,
2455,09/09/14 11:00:00 AM,58.131,,,,,
2456,09/09/14 11:30:00 AM,61.054,,,,,
2457,09/09/14 12:00:00 PM,62.254,,,,,
2458,09/09/14 12:30:00 PM,60.024,,,,,
2459,09/09/14 01:00:00 PM,57.614,,,,,
2460,09/09/14 01:30:00 PM,58.476,,,,,
2461,09/09/14 02:00:00 PM,58.131,,,,,
2462,09/09/14 02:30:00 PM,59.164,,,,,
2463,09/09/14 03:00:00 PM,56.577,,,,,
2464,09/09/14 03:30:00 PM,56.057,,,,,
2465,09/09/14 04:00:00 PM,59.337,,,,,
2466,09/09/14 04:30:00 PM,61.054,,,,,
2467,09/09/14 05:00:00 PM,58.993,,,,,
2468,09/09/14 05:30:00 PM,59.508,,,,,
2469,09/09/14 06:00:00 PM,60.024,,,,,
2470,09/09/14 06:30:00 PM,59.851,,,,,
2471,09/09/14 07:00:00 PM,57.268,,,,,
2472,09/09/14 07:30:00 PM,56.230,,,,,
2473,09/09/14 08:00:00 PM,53.973,,,,,
2474,09/09/14 08:30:00 PM,55.189,,,,,
2475,09/09/14 09:00:00 PM,54.322,,,,,
2476,09/09/14 09:30:00 PM,55.711,,,,,
2477,09/09/14 10:00:00 PM,54.322,,,,,
2478,09/09/14 10:30:00 PM,53.798,,,,,
2479,09/09/14 11:00:00 PM,58.131,,,,,
2480,09/09/14 11:30:00 PM,59.680,,,,,
2481,09/10/14 12:00:00 AM,61.398,,,,,
2482,09/10/14 12:30:00 AM,58.303,,,,,
2483,09/10/14 01:00:00 AM,55.884,,,,,
2484,09/10/14 01:30:00 AM,55.537,,,,,
2485,09/10/14 02:00:00 AM,54.147,,,,,
2486,09/10/14 02:30:00 AM,57.958,,,,,
2487,09/10/14 03:00:00 AM,60.883,,,,,
2488,09/10/14 03:30:00 AM,61.398,,,,,
2489,09/10/14 04:00:00 AM,62.254,,,,,
2490,09/10/14 04:30:00 AM,62.425,,,,,
2491,09/10/14 05:00:00 AM,62.425,,,,,
2492,09/10/14 05:30:00 AM,62.598,,,,,
2493,09/10/14 06:00:00 AM,62.598,,,,,
2494,09/10/14 06:30:00 AM,60.883,,,,,
2495,09/10/14 07:00:00 AM,61.569,,,,,
2496,09/10/14 07:30:00 AM,61.741,,,,,
2497,09/10/14 08:00:00 AM,62.425,,,,,
2498,09/10/14 08:30:00 AM,61.912,,,,,
2499,09/10/14 09:00:00 AM,60.024,,,,,
2500,09/10/14 09:30:00 AM,55.364,,,,,
2501,09/10/14 10:00:00 AM,52.050,,,,,
2502,09/10/14 10:30:00 AM,51.172,,,,,
2503,09/10/14 11:00:00 AM,51.172,,,,,
2504,09/10/14 11:30:00 AM,54.147,,,,,
2505,09/10/14 12:00:00 PM,54.322,,,,,
2506,09/10/14 12:30:00 PM,53.973,,,,,
2507,09/10/14 01:00:00 PM,56.750,,,,,
2508,09/10/14 01:30:00 PM,56.057,,,,,
2509,09/10/14 02:00:00 PM,55.711,,,,,
2510,09/10/14 02:30:00 PM,56.577,,,,,
2511,09/10/14 03:00:00 PM,61.054,,,,,
2512,09/10/14 03:30:00 PM,61.398,,,,,
2513,09/10/14 04:00:00 PM,62.940,,,,,
2514,09/10/14 04:30:00 PM,62.769,,,,,
2515,09/10/14 05:00:00 PM,62.940,,,,,
2516,09/10/14 05:30:00 PM,61.054,,,,,
2517,09/10/14 06:00:00 PM,59.851,,,,,
2518,09/10/14 06:30:00 PM,60.368,,,,,
2519,09/10/14 07:00:00 PM,60.368,,,,,
2520,09/10/14 07:30:00 PM,60.368,,,,,
2521,09/10/14 08:00:00 PM,60.024,,,,,
2522,09/10/14 08:30:00 PM,60.195,,,,,
2523,09/10/14 09:00:00 PM,58.820,,,,,
2524,09/10/14 09:30:00 PM,58.476,,,,,
2525,09/10/14 10:00:00 PM,61.227,,,,,
2526,09/10/14 10:30:00 PM,56.577,,,,,
2527,09/10/14 11:00:00 PM,57.268,,,,,
2528,09/10/14 11:30:00 PM,58.476,,,,,
2529,09/11/14 12:00:00 AM,56.230,,,,,
2530,09/11/14 12:30:00 AM,57.958,,,,,
2531,09/11/14 01:00:00 AM,56.750,,,,,
2532,09/11/14 01:30:00 AM,55.364,,,,,
2533,09/11/14 02:00:00 AM,55.189,,,,,
2534,09/11/14 02:30:00 AM,57.268,,,,,
2535,09/11/14 03:00:00 AM,61.398,,,,,
2536,09/11/14 03:30:00 AM,62.254,,,,,
2537,09/11/14 04:00:00 AM,63.455,,,,,
2538,09/11/14 04:30:00 AM,63.797,,,,,
2539,09/11/14 05:00:00 AM,63.968,,,,,
2540,09/11/14 05:30:00 AM,63.111,,,,,
2541,09/11/14 06:00:00 AM,63.282,,,,,
2542,09/11/14 06:30:00 AM,62.598,,,,,
2543,09/11/14 07:00:00 AM,63.797,,,,,
2544,09/11/14 07:30:00 AM,63.282,,,,,
2545,09/11/14 08:00:00 AM,61.569,,,,,
2546,09/11/14 08:30:00 AM,59.508,,,,,
2547,09/11/14 09:00:00 AM,59.680,,,,,
2548,09/11/14 09:30:00 AM,59.851,,,,,
2549,09/11/14 10:00:00 AM,58.820,,,,,
2550,09/11/14 10:30:00 AM,58.820,,,,,
2551,09/11/14 11:00:00 AM,57.268,,,,,
2552,09/11/14 11:30:00 AM,56.404,,,,,
2553,09/11/14 12:00:00 PM,54.147,,,,,
2554,09/11/14 12:30:00 PM,54.669,,,,,
2555,09/11/14 01:00:00 PM,53.623,,,,,
2556,09/11/14 01:30:00 PM,53.449,,,,,
2557,09/11/14 02:00:00 PM,53.449,,,,,
2558,09/11/14 02:30:00 PM,54.495,,,,,
2559,09/11/14 03:00:00 PM,54.669,,,,,
2560,09/11/14 03:30:00 PM,54.842,,,,,
2561,09/11/14 04:00:00 PM,58.993,,,,,
2562,09/11/14 04:30:00 PM,59.337,,,,,
2563,09/11/14 05:00:00 PM,59.851,,,,,
2564,09/11/14 05:30:00 PM,58.993,,,,,
2565,09/11/14 06:00:00 PM,58.993,,,,,
2566,09/11/14 06:30:00 PM,59.164,,,,,
2567,09/11/14 07:00:00 PM,60.712,,,,,
2568,09/11/14 07:30:00 PM,61.912,,,,,
2569,09/11/14 08:00:00 PM,61.741,,,,,
2570,09/11/14 08:30:00 PM,62.425,,,,,
2571,09/11/14 09:00:00 PM,62.598,,,,,
2572,09/11/14 09:30:00 PM,62.425,,,,,
2573,09/11/14 10:00:00 PM,61.569,,,,,
2574,09/11/14 10:30:00 PM,59.337,,,,,
2575,09/11/14 11:00:00 PM,55.364,,,,,
2576,09/11/14 11:30:00 PM,56.057,,,,,
2577,09/12/14 12:00:00 AM,57.958,,,,,
2578,09/12/14 12:30:00 AM,57.268,,,,,
2579,09/12/14 01:00:00 AM,55.711,,,,,
2580,09/12/14 01:30:00 AM,53.798,,,,,
2581,09/12/14 02:00:00 AM,53.449,,,,,
2582,09/12/14 02:30:00 AM,55.537,,,,,
2583,09/12/14 03:00:00 AM,53.798,,,,,
2584,09/12/14 03:30:00 AM,54.842,,,,,
2585,09/12/14 04:00:00 AM,57.785,,,,,
2586,09/12/14 04:30:00 AM,58.131,,,,,
2587,09/12/14 05:00:00 AM,59.508,,,,,
2588,09/12/14 05:30:00 AM,60.712,,,,,
2589,09/12/14 06:00:00 AM,60.883,,,,,
2590,09/12/14 06:30:00 AM,60.883,,,,,
2591,09/12/14 07:00:00 AM,60.883,,,,,
2592,09/12/14 07:30:00 AM,60.883,,,,,
2593,09/12/14 08:00:00 AM,60.712,,,,,
2594,09/12/14 08:30:00 AM,60.712,,,,,
2595,09/12/14 09:00:00 AM,60.712,,,,,
2596,09/12/14 09:30:00 AM,60.712,,,,,
2597,09/12/14 10:00:00 AM,58.993,,,,,
2598,09/12/14 10:30:00 AM,57.958,,,,,
