"Plot Title: 10372221"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10372221, SEN S/N: 10372221)","Started (LGR S/N: 10372221)","Coupler Attached (LGR S/N: 10372221)","Host Connected (LGR S/N: 10372221)","Coupler Detached (LGR S/N: 10372221)","Stopped (LGR S/N: 10372221)","End Of File (LGR S/N: 10372221)"
1,07/12/13 09:28:13 PM,70.824,Logged,,,,,
2,07/12/13 09:29:17 PM,,,Logged,Logged,,,
3,07/12/13 09:29:29 PM,,,,,Logged,,
4,07/12/13 09:43:13 PM,71.683,,,,,,
5,07/12/13 09:58:13 PM,70.651,,,,,,
6,07/12/13 10:13:13 PM,74.619,,,,,,
7,07/12/13 10:28:13 PM,73.234,,,,,,
8,07/12/13 10:43:13 PM,71.856,,,,,,
9,07/12/13 10:58:13 PM,70.824,,,,,,
10,07/12/13 11:13:13 PM,69.964,,,,,,
11,07/12/13 11:28:13 PM,69.449,,,,,,
12,07/12/13 11:43:13 PM,68.934,,,,,,
13,07/12/13 11:58:13 PM,68.592,,,,,,
14,07/13/13 12:13:13 AM,68.248,,,,,,
15,07/13/13 12:28:13 AM,68.077,,,,,,
16,07/13/13 12:43:13 AM,67.735,,,,,,
17,07/13/13 12:58:13 AM,67.735,,,,,,
18,07/13/13 01:13:13 AM,67.564,,,,,,
19,07/13/13 01:28:13 AM,67.392,,,,,,
20,07/13/13 01:43:13 AM,67.050,,,,,,
21,07/13/13 01:58:13 AM,67.050,,,,,,
22,07/13/13 02:13:13 AM,66.879,,,,,,
23,07/13/13 02:28:13 AM,66.708,,,,,,
24,07/13/13 02:43:13 AM,66.537,,,,,,
25,07/13/13 02:58:13 AM,66.366,,,,,,
26,07/13/13 03:13:13 AM,66.366,,,,,,
27,07/13/13 03:28:13 AM,66.193,,,,,,
28,07/13/13 03:43:13 AM,66.022,,,,,,
29,07/13/13 03:58:13 AM,66.022,,,,,,
30,07/13/13 04:13:13 AM,65.851,,,,,,
31,07/13/13 04:28:13 AM,65.851,,,,,,
32,07/13/13 04:43:13 AM,65.680,,,,,,
33,07/13/13 04:58:13 AM,65.680,,,,,,
34,07/13/13 05:13:13 AM,65.680,,,,,,
35,07/13/13 05:28:13 AM,65.509,,,,,,
36,07/13/13 05:43:13 AM,65.509,,,,,,
37,07/13/13 05:58:13 AM,65.338,,,,,,
38,07/13/13 06:13:13 AM,65.338,,,,,,
39,07/13/13 06:28:13 AM,65.167,,,,,,
40,07/13/13 06:43:13 AM,65.338,,,,,,
41,07/13/13 06:58:13 AM,65.338,,,,,,
42,07/13/13 07:13:13 AM,65.509,,,,,,
43,07/13/13 07:28:13 AM,65.680,,,,,,
44,07/13/13 07:43:13 AM,65.851,,,,,,
45,07/13/13 07:58:13 AM,66.193,,,,,,
46,07/13/13 08:13:13 AM,66.366,,,,,,
47,07/13/13 08:28:13 AM,66.879,,,,,,
48,07/13/13 08:43:13 AM,67.735,,,,,,
49,07/13/13 08:58:13 AM,68.592,,,,,,
50,07/13/13 09:13:13 AM,69.107,,,,,,
51,07/13/13 09:28:13 AM,69.793,,,,,,
52,07/13/13 09:43:13 AM,70.308,,,,,,
53,07/13/13 09:58:13 AM,70.824,,,,,,
54,07/13/13 10:13:13 AM,71.168,,,,,,
55,07/13/13 10:28:13 AM,71.512,,,,,,
56,07/13/13 10:43:13 AM,71.683,,,,,,
57,07/13/13 10:58:13 AM,71.856,,,,,,
58,07/13/13 11:13:13 AM,71.856,,,,,,
59,07/13/13 11:28:13 AM,72.028,,,,,,
60,07/13/13 11:43:13 AM,72.028,,,,,,
61,07/13/13 11:58:13 AM,72.199,,,,,,
62,07/13/13 12:13:13 PM,72.372,,,,,,
63,07/13/13 12:28:13 PM,72.545,,,,,,
64,07/13/13 12:43:13 PM,72.891,,,,,,
65,07/13/13 12:58:13 PM,73.234,,,,,,
66,07/13/13 01:13:13 PM,73.580,,,,,,
67,07/13/13 01:28:13 PM,73.753,,,,,,
68,07/13/13 01:43:13 PM,74.098,,,,,,
69,07/13/13 01:58:13 PM,74.446,,,,,,
70,07/13/13 02:13:13 PM,74.791,,,,,,
71,07/13/13 02:28:13 PM,75.139,,,,,,
72,07/13/13 02:43:13 PM,75.484,,,,,,
73,07/13/13 02:58:13 PM,75.832,,,,,,
74,07/13/13 03:13:13 PM,76.006,,,,,,
75,07/13/13 03:28:13 PM,76.181,,,,,,
76,07/13/13 03:43:13 PM,76.354,,,,,,
77,07/13/13 03:58:13 PM,76.354,,,,,,
78,07/13/13 04:13:13 PM,76.354,,,,,,
79,07/13/13 04:28:13 PM,76.528,,,,,,
80,07/13/13 04:43:13 PM,76.703,,,,,,
81,07/13/13 04:58:13 PM,76.703,,,,,,
82,07/13/13 05:13:13 PM,76.703,,,,,,
83,07/13/13 05:28:13 PM,76.703,,,,,,
84,07/13/13 05:43:13 PM,76.528,,,,,,
85,07/13/13 05:58:13 PM,76.354,,,,,,
86,07/13/13 06:13:13 PM,76.354,,,,,,
87,07/13/13 06:28:13 PM,76.354,,,,,,
88,07/13/13 06:43:13 PM,76.354,,,,,,
89,07/13/13 06:58:13 PM,76.354,,,,,,
90,07/13/13 07:13:13 PM,76.354,,,,,,
91,07/13/13 07:28:13 PM,76.181,,,,,,
92,07/13/13 07:43:13 PM,76.006,,,,,,
93,07/13/13 07:58:13 PM,75.832,,,,,,
94,07/13/13 08:13:13 PM,75.659,,,,,,
95,07/13/13 08:28:13 PM,75.312,,,,,,
96,07/13/13 08:43:13 PM,74.791,,,,,,
97,07/13/13 08:58:13 PM,74.446,,,,,,
98,07/13/13 09:13:13 PM,73.753,,,,,,
99,07/13/13 09:28:13 PM,73.062,,,,,,
100,07/13/13 09:43:13 PM,72.372,,,,,,
101,07/13/13 09:58:13 PM,71.856,,,,,,
102,07/13/13 10:13:13 PM,71.512,,,,,,
103,07/13/13 10:28:13 PM,71.339,,,,,,
104,07/13/13 10:43:13 PM,71.168,,,,,,
105,07/13/13 10:58:13 PM,70.995,,,,,,
106,07/13/13 11:13:13 PM,70.651,,,,,,
107,07/13/13 11:28:13 PM,70.137,,,,,,
108,07/13/13 11:43:13 PM,69.793,,,,,,
109,07/13/13 11:58:13 PM,69.449,,,,,,
110,07/14/13 12:13:13 AM,69.278,,,,,,
111,07/14/13 12:28:13 AM,69.107,,,,,,
112,07/14/13 12:43:13 AM,68.934,,,,,,
113,07/14/13 12:58:13 AM,68.934,,,,,,
114,07/14/13 01:13:13 AM,68.763,,,,,,
115,07/14/13 01:28:13 AM,68.592,,,,,,
116,07/14/13 01:43:13 AM,68.592,,,,,,
117,07/14/13 01:58:13 AM,68.592,,,,,,
118,07/14/13 02:13:13 AM,68.421,,,,,,
119,07/14/13 02:28:13 AM,68.421,,,,,,
120,07/14/13 02:43:13 AM,68.248,,,,,,
121,07/14/13 02:58:13 AM,68.248,,,,,,
122,07/14/13 03:13:13 AM,68.077,,,,,,
123,07/14/13 03:28:13 AM,68.077,,,,,,
124,07/14/13 03:43:13 AM,68.077,,,,,,
125,07/14/13 03:58:13 AM,68.077,,,,,,
126,07/14/13 04:13:13 AM,68.077,,,,,,
127,07/14/13 04:28:13 AM,68.248,,,,,,
128,07/14/13 04:43:13 AM,68.248,,,,,,
129,07/14/13 04:58:13 AM,68.248,,,,,,
130,07/14/13 05:13:13 AM,68.248,,,,,,
131,07/14/13 05:28:13 AM,68.248,,,,,,
132,07/14/13 05:43:13 AM,68.248,,,,,,
133,07/14/13 05:58:13 AM,68.421,,,,,,
134,07/14/13 06:13:13 AM,68.421,,,,,,
135,07/14/13 06:28:13 AM,68.592,,,,,,
136,07/14/13 06:43:13 AM,68.592,,,,,,
137,07/14/13 06:58:13 AM,68.592,,,,,,
138,07/14/13 07:13:13 AM,68.763,,,,,,
139,07/14/13 07:28:13 AM,68.592,,,,,,
140,07/14/13 07:43:13 AM,68.763,,,,,,
141,07/14/13 07:58:13 AM,68.934,,,,,,
142,07/14/13 08:13:13 AM,69.278,,,,,,
143,07/14/13 08:28:13 AM,69.793,,,,,,
144,07/14/13 08:43:13 AM,70.480,,,,,,
145,07/14/13 08:58:13 AM,71.339,,,,,,
146,07/14/13 09:13:13 AM,72.372,,,,,,
147,07/14/13 09:28:13 AM,73.407,,,,,,
148,07/14/13 09:43:13 AM,74.271,,,,,,
149,07/14/13 09:58:13 AM,75.139,,,,,,
150,07/14/13 10:13:13 AM,76.181,,,,,,
151,07/14/13 10:28:13 AM,77.225,,,,,,
152,07/14/13 10:43:13 AM,78.274,,,,,,
153,07/14/13 10:58:13 AM,79.326,,,,,,
154,07/14/13 11:13:13 AM,80.382,,,,,,
155,07/14/13 11:28:13 AM,81.442,,,,,,
156,07/14/13 11:43:13 AM,82.152,,,,,,
157,07/14/13 11:58:13 AM,81.975,,,,,,
158,07/14/13 12:13:13 PM,84.115,,,,,,
159,07/14/13 12:28:13 PM,85.735,,,,,,
160,07/14/13 12:43:13 PM,85.194,,,,,,
161,07/14/13 12:58:13 PM,83.579,,,,,,
162,07/14/13 01:13:13 PM,58.131,,,,,,
163,07/14/13 01:28:13 PM,53.798,,,,,,
164,07/14/13 01:43:13 PM,52.401,,,,,,
165,07/14/13 01:58:13 PM,52.401,,,,,,
166,07/14/13 02:13:13 PM,53.798,,,,,,
167,07/14/13 02:28:13 PM,53.100,,,,,,
168,07/14/13 02:43:13 PM,53.449,,,,,,
169,07/14/13 02:58:13 PM,52.401,,,,,,
170,07/14/13 03:13:13 PM,52.050,,,,,,
171,07/14/13 03:28:13 PM,51.874,,,,,,
172,07/14/13 03:43:13 PM,52.401,,,,,,
173,07/14/13 03:58:13 PM,52.576,,,,,,
174,07/14/13 04:13:13 PM,53.274,,,,,,
175,07/14/13 04:28:13 PM,52.576,,,,,,
176,07/14/13 04:43:13 PM,53.100,,,,,,
177,07/14/13 04:58:13 PM,53.274,,,,,,
178,07/14/13 05:13:13 PM,52.925,,,,,,
179,07/14/13 05:28:13 PM,54.147,,,,,,
180,07/14/13 05:43:13 PM,55.711,,,,,,
181,07/14/13 05:58:13 PM,55.884,,,,,,
182,07/14/13 06:13:13 PM,56.577,,,,,,
183,07/14/13 06:28:13 PM,56.577,,,,,,
184,07/14/13 06:43:13 PM,55.537,,,,,,
185,07/14/13 06:58:13 PM,55.017,,,,,,
186,07/14/13 07:13:13 PM,53.798,,,,,,
187,07/14/13 07:28:13 PM,55.017,,,,,,
188,07/14/13 07:43:13 PM,55.364,,,,,,
189,07/14/13 07:58:13 PM,55.017,,,,,,
190,07/14/13 08:13:13 PM,54.842,,,,,,
191,07/14/13 08:28:13 PM,54.669,,,,,,
192,07/14/13 08:43:13 PM,55.364,,,,,,
193,07/14/13 08:58:13 PM,55.189,,,,,,
194,07/14/13 09:13:13 PM,55.537,,,,,,
195,07/14/13 09:28:13 PM,55.884,,,,,,
196,07/14/13 09:43:13 PM,56.230,,,,,,
197,07/14/13 09:58:13 PM,55.884,,,,,,
198,07/14/13 10:13:13 PM,56.230,,,,,,
199,07/14/13 10:28:13 PM,56.404,,,,,,
200,07/14/13 10:43:13 PM,56.923,,,,,,
201,07/14/13 10:58:13 PM,57.614,,,,,,
202,07/14/13 11:13:13 PM,57.785,,,,,,
203,07/14/13 11:28:13 PM,57.785,,,,,,
204,07/14/13 11:43:13 PM,57.785,,,,,,
205,07/14/13 11:58:13 PM,57.785,,,,,,
206,07/15/13 12:13:13 AM,57.441,,,,,,
207,07/15/13 12:28:13 AM,57.958,,,,,,
208,07/15/13 12:43:13 AM,58.647,,,,,,
209,07/15/13 12:58:13 AM,58.820,,,,,,
210,07/15/13 01:13:13 AM,58.993,,,,,,
211,07/15/13 01:28:13 AM,59.337,,,,,,
212,07/15/13 01:43:13 AM,58.993,,,,,,
213,07/15/13 01:58:13 AM,57.441,,,,,,
214,07/15/13 02:13:13 AM,60.712,,,,,,
215,07/15/13 02:28:13 AM,58.993,,,,,,
216,07/15/13 02:43:13 AM,54.322,,,,,,
217,07/15/13 02:58:13 AM,55.537,,,,,,
218,07/15/13 03:13:13 AM,54.495,,,,,,
219,07/15/13 03:28:13 AM,53.274,,,,,,
220,07/15/13 03:43:13 AM,52.925,,,,,,
221,07/15/13 03:58:13 AM,52.750,,,,,,
222,07/15/13 04:13:13 AM,52.576,,,,,,
223,07/15/13 04:28:13 AM,51.874,,,,,,
224,07/15/13 04:43:13 AM,51.874,,,,,,
225,07/15/13 04:58:13 AM,54.147,,,,,,
226,07/15/13 05:13:13 AM,51.346,,,,,,
227,07/15/13 05:28:13 AM,52.225,,,,,,
228,07/15/13 05:43:13 AM,53.623,,,,,,
229,07/15/13 05:58:13 AM,54.495,,,,,,
230,07/15/13 06:13:13 AM,54.842,,,,,,
231,07/15/13 06:28:13 AM,55.189,,,,,,
232,07/15/13 06:43:13 AM,55.537,,,,,,
233,07/15/13 06:58:13 AM,54.669,,,,,,
234,07/15/13 07:13:13 AM,54.495,,,,,,
235,07/15/13 07:28:13 AM,54.147,,,,,,
236,07/15/13 07:43:13 AM,54.147,,,,,,
237,07/15/13 07:58:13 AM,54.322,,,,,,
238,07/15/13 08:13:13 AM,54.322,,,,,,
239,07/15/13 08:28:13 AM,54.495,,,,,,
240,07/15/13 08:43:13 AM,54.669,,,,,,
241,07/15/13 08:58:13 AM,53.973,,,,,,
242,07/15/13 09:13:13 AM,53.973,,,,,,
243,07/15/13 09:28:13 AM,54.147,,,,,,
244,07/15/13 09:43:13 AM,56.923,,,,,,
245,07/15/13 09:58:13 AM,56.057,,,,,,
246,07/15/13 10:13:13 AM,58.647,,,,,,
247,07/15/13 10:28:13 AM,58.647,,,,,,
248,07/15/13 10:43:13 AM,58.131,,,,,,
249,07/15/13 10:58:13 AM,57.614,,,,,,
250,07/15/13 11:13:13 AM,59.337,,,,,,
251,07/15/13 11:28:13 AM,59.337,,,,,,
252,07/15/13 11:43:13 AM,59.680,,,,,,
253,07/15/13 11:58:13 AM,59.337,,,,,,
254,07/15/13 12:13:13 PM,59.508,,,,,,
255,07/15/13 12:28:13 PM,58.131,,,,,,
256,07/15/13 12:43:13 PM,60.024,,,,,,
257,07/15/13 12:58:13 PM,59.851,,,,,,
258,07/15/13 01:13:13 PM,60.024,,,,,,
259,07/15/13 01:28:13 PM,59.851,,,,,,
260,07/15/13 01:43:13 PM,59.680,,,,,,
261,07/15/13 01:58:13 PM,59.508,,,,,,
262,07/15/13 02:13:13 PM,59.508,,,,,,
263,07/15/13 02:28:13 PM,59.337,,,,,,
264,07/15/13 02:43:13 PM,57.958,,,,,,
265,07/15/13 02:58:13 PM,58.303,,,,,,
266,07/15/13 03:13:13 PM,57.785,,,,,,
267,07/15/13 03:28:13 PM,57.268,,,,,,
268,07/15/13 03:43:13 PM,57.785,,,,,,
269,07/15/13 03:58:13 PM,57.958,,,,,,
270,07/15/13 04:13:13 PM,55.537,,,,,,
271,07/15/13 04:28:13 PM,56.057,,,,,,
272,07/15/13 04:43:13 PM,55.189,,,,,,
273,07/15/13 04:58:13 PM,54.322,,,,,,
274,07/15/13 05:13:13 PM,54.842,,,,,,
275,07/15/13 05:28:13 PM,53.274,,,,,,
276,07/15/13 05:43:13 PM,53.449,,,,,,
277,07/15/13 05:58:13 PM,55.364,,,,,,
278,07/15/13 06:13:13 PM,54.842,,,,,,
279,07/15/13 06:28:13 PM,55.189,,,,,,
280,07/15/13 06:43:13 PM,55.711,,,,,,
281,07/15/13 06:58:13 PM,55.537,,,,,,
282,07/15/13 07:13:13 PM,55.537,,,,,,
283,07/15/13 07:28:13 PM,54.842,,,,,,
284,07/15/13 07:43:13 PM,54.495,,,,,,
285,07/15/13 07:58:13 PM,53.973,,,,,,
286,07/15/13 08:13:13 PM,53.449,,,,,,
287,07/15/13 08:28:13 PM,53.798,,,,,,
288,07/15/13 08:43:13 PM,55.189,,,,,,
289,07/15/13 08:58:13 PM,56.577,,,,,,
290,07/15/13 09:13:13 PM,57.441,,,,,,
291,07/15/13 09:28:13 PM,57.096,,,,,,
292,07/15/13 09:43:13 PM,55.711,,,,,,
293,07/15/13 09:58:13 PM,55.537,,,,,,
294,07/15/13 10:13:13 PM,56.577,,,,,,
295,07/15/13 10:28:13 PM,55.711,,,,,,
296,07/15/13 10:43:13 PM,56.057,,,,,,
297,07/15/13 10:58:13 PM,55.189,,,,,,
298,07/15/13 11:13:13 PM,54.669,,,,,,
299,07/15/13 11:28:13 PM,54.495,,,,,,
300,07/15/13 11:43:13 PM,54.322,,,,,,
301,07/15/13 11:58:13 PM,54.495,,,,,,
302,07/16/13 12:13:13 AM,55.189,,,,,,
303,07/16/13 12:28:13 AM,56.923,,,,,,
304,07/16/13 12:43:13 AM,58.476,,,,,,
305,07/16/13 12:58:13 AM,58.131,,,,,,
306,07/16/13 01:13:13 AM,56.404,,,,,,
307,07/16/13 01:28:13 AM,57.614,,,,,,
308,07/16/13 01:43:13 AM,57.785,,,,,,
309,07/16/13 01:58:13 AM,58.476,,,,,,
310,07/16/13 02:13:13 AM,57.614,,,,,,
311,07/16/13 02:28:13 AM,58.303,,,,,,
312,07/16/13 02:43:13 AM,56.577,,,,,,
313,07/16/13 02:58:13 AM,57.096,,,,,,
314,07/16/13 03:13:13 AM,57.096,,,,,,
315,07/16/13 03:28:13 AM,56.404,,,,,,
316,07/16/13 03:43:13 AM,56.577,,,,,,
317,07/16/13 03:58:13 AM,55.189,,,,,,
318,07/16/13 04:13:13 AM,55.537,,,,,,
319,07/16/13 04:28:13 AM,55.364,,,,,,
320,07/16/13 04:43:13 AM,55.017,,,,,,
321,07/16/13 04:58:13 AM,54.669,,,,,,
322,07/16/13 05:13:13 AM,54.147,,,,,,
323,07/16/13 05:28:13 AM,53.973,,,,,,
324,07/16/13 05:43:13 AM,53.623,,,,,,
325,07/16/13 05:58:13 AM,52.925,,,,,,
326,07/16/13 06:13:13 AM,51.874,,,,,,
327,07/16/13 06:28:13 AM,52.401,,,,,,
328,07/16/13 06:43:13 AM,52.401,,,,,,
329,07/16/13 06:58:13 AM,51.874,,,,,,
330,07/16/13 07:13:13 AM,51.523,,,,,,
331,07/16/13 07:28:13 AM,51.523,,,,,,
332,07/16/13 07:43:13 AM,51.699,,,,,,
333,07/16/13 07:58:13 AM,51.699,,,,,,
334,07/16/13 08:13:13 AM,51.699,,,,,,
335,07/16/13 08:28:13 AM,51.699,,,,,,
336,07/16/13 08:43:13 AM,51.874,,,,,,
337,07/16/13 08:58:13 AM,52.050,,,,,,
338,07/16/13 09:13:13 AM,52.225,,,,,,
339,07/16/13 09:28:13 AM,51.874,,,,,,
340,07/16/13 09:43:13 AM,51.699,,,,,,
341,07/16/13 09:58:13 AM,51.874,,,,,,
342,07/16/13 10:13:13 AM,51.874,,,,,,
343,07/16/13 10:28:13 AM,51.874,,,,,,
344,07/16/13 10:43:13 AM,51.874,,,,,,
345,07/16/13 10:58:13 AM,52.050,,,,,,
346,07/16/13 11:13:13 AM,51.874,,,,,,
347,07/16/13 11:28:13 AM,51.874,,,,,,
348,07/16/13 11:43:13 AM,51.874,,,,,,
349,07/16/13 11:58:13 AM,52.401,,,,,,
350,07/16/13 12:13:13 PM,53.449,,,,,,
351,07/16/13 12:28:13 PM,52.925,,,,,,
352,07/16/13 12:43:13 PM,54.842,,,,,,
353,07/16/13 12:58:13 PM,55.364,,,,,,
354,07/16/13 01:13:13 PM,55.364,,,,,,
355,07/16/13 01:28:13 PM,57.441,,,,,,
356,07/16/13 01:43:13 PM,56.577,,,,,,
357,07/16/13 01:58:13 PM,57.096,,,,,,
358,07/16/13 02:13:13 PM,55.884,,,,,,
359,07/16/13 02:28:13 PM,55.711,,,,,,
360,07/16/13 02:43:13 PM,57.441,,,,,,
361,07/16/13 02:58:13 PM,56.057,,,,,,
362,07/16/13 03:13:13 PM,55.884,,,,,,
363,07/16/13 03:28:13 PM,55.189,,,,,,
364,07/16/13 03:43:13 PM,55.189,,,,,,
365,07/16/13 03:58:13 PM,55.537,,,,,,
366,07/16/13 04:13:13 PM,55.364,,,,,,
367,07/16/13 04:28:13 PM,54.495,,,,,,
368,07/16/13 04:43:13 PM,54.322,,,,,,
369,07/16/13 04:58:13 PM,53.623,,,,,,
370,07/16/13 05:13:13 PM,53.973,,,,,,
371,07/16/13 05:28:13 PM,53.274,,,,,,
372,07/16/13 05:43:13 PM,53.100,,,,,,
373,07/16/13 05:58:13 PM,52.576,,,,,,
374,07/16/13 06:13:13 PM,52.050,,,,,,
375,07/16/13 06:28:13 PM,52.576,,,,,,
376,07/16/13 06:43:13 PM,53.449,,,,,,
377,07/16/13 06:58:13 PM,53.798,,,,,,
378,07/16/13 07:13:13 PM,52.576,,,,,,
379,07/16/13 07:28:13 PM,52.576,,,,,,
380,07/16/13 07:43:13 PM,52.576,,,,,,
381,07/16/13 07:58:13 PM,52.050,,,,,,
382,07/16/13 08:13:13 PM,52.050,,,,,,
383,07/16/13 08:28:13 PM,53.449,,,,,,
384,07/16/13 08:43:13 PM,54.842,,,,,,
385,07/16/13 08:58:13 PM,55.364,,,,,,
386,07/16/13 09:13:13 PM,55.537,,,,,,
387,07/16/13 09:28:13 PM,54.842,,,,,,
388,07/16/13 09:43:13 PM,55.189,,,,,,
389,07/16/13 09:58:13 PM,53.798,,,,,,
390,07/16/13 10:13:13 PM,53.100,,,,,,
391,07/16/13 10:28:13 PM,52.750,,,,,,
392,07/16/13 10:43:13 PM,52.401,,,,,,
393,07/16/13 10:58:13 PM,52.576,,,,,,
394,07/16/13 11:13:13 PM,52.050,,,,,,
395,07/16/13 11:28:13 PM,51.699,,,,,,
396,07/16/13 11:43:13 PM,51.874,,,,,,
397,07/16/13 11:58:13 PM,51.523,,,,,,
398,07/17/13 12:13:13 AM,51.523,,,,,,
399,07/17/13 12:28:13 AM,51.699,,,,,,
400,07/17/13 12:43:13 AM,52.050,,,,,,
401,07/17/13 12:58:13 AM,52.225,,,,,,
402,07/17/13 01:13:13 AM,52.050,,,,,,
403,07/17/13 01:28:13 AM,58.820,,,,,,
404,07/17/13 01:43:13 AM,61.569,,,,,,
405,07/17/13 01:58:13 AM,60.195,,,,,,
406,07/17/13 02:13:13 AM,57.268,,,,,,
407,07/17/13 02:28:13 AM,61.569,,,,,,
408,07/17/13 02:43:13 AM,64.652,,,,,,
409,07/17/13 02:58:13 AM,62.769,,,,,,
410,07/17/13 03:13:13 AM,58.993,,,,,,
411,07/17/13 03:28:13 AM,55.884,,,,,,
412,07/17/13 03:43:13 AM,52.925,,,,,,
413,07/17/13 03:58:13 AM,52.401,,,,,,
414,07/17/13 04:13:13 AM,51.523,,,,,,
415,07/17/13 04:28:13 AM,50.995,,,,,,
416,07/17/13 04:43:13 AM,51.172,,,,,,
417,07/17/13 04:58:13 AM,51.346,,,,,,
418,07/17/13 05:13:13 AM,52.225,,,,,,
419,07/17/13 05:28:13 AM,53.274,,,,,,
420,07/17/13 05:43:13 AM,52.750,,,,,,
421,07/17/13 05:58:13 AM,52.576,,,,,,
422,07/17/13 06:13:13 AM,51.346,,,,,,
423,07/17/13 06:28:13 AM,52.225,,,,,,
424,07/17/13 06:43:13 AM,51.699,,,,,,
425,07/17/13 06:58:13 AM,50.995,,,,,,
426,07/17/13 07:13:13 AM,51.874,,,,,,
427,07/17/13 07:28:13 AM,52.576,,,,,,
428,07/17/13 07:43:13 AM,52.750,,,,,,
429,07/17/13 07:58:13 AM,52.925,,,,,,
430,07/17/13 08:13:13 AM,52.750,,,,,,
431,07/17/13 08:28:13 AM,53.449,,,,,,
432,07/17/13 08:43:13 AM,53.973,,,,,,
433,07/17/13 08:58:13 AM,54.322,,,,,,
434,07/17/13 09:13:13 AM,54.495,,,,,,
435,07/17/13 09:28:13 AM,54.495,,,,,,
436,07/17/13 09:43:13 AM,54.147,,,,,,
437,07/17/13 09:58:13 AM,54.147,,,,,,
438,07/17/13 10:13:13 AM,53.623,,,,,,
439,07/17/13 10:28:13 AM,53.973,,,,,,
440,07/17/13 10:43:13 AM,54.147,,,,,,
441,07/17/13 10:58:13 AM,54.495,,,,,,
442,07/17/13 11:13:13 AM,55.017,,,,,,
443,07/17/13 11:28:13 AM,55.364,,,,,,
444,07/17/13 11:43:13 AM,55.364,,,,,,
445,07/17/13 11:58:13 AM,55.017,,,,,,
446,07/17/13 12:13:13 PM,55.364,,,,,,
447,07/17/13 12:28:13 PM,55.364,,,,,,
448,07/17/13 12:43:13 PM,55.364,,,,,,
449,07/17/13 12:58:13 PM,56.057,,,,,,
450,07/17/13 01:13:13 PM,56.923,,,,,,
451,07/17/13 01:28:13 PM,58.993,,,,,,
452,07/17/13 01:43:13 PM,61.741,,,,,,
453,07/17/13 01:58:13 PM,62.940,,,,,,
454,07/17/13 02:13:13 PM,60.883,,,,,,
455,07/17/13 02:28:13 PM,59.851,,,,,,
456,07/17/13 02:43:13 PM,60.024,,,,,,
457,07/17/13 02:58:13 PM,61.398,,,,,,
458,07/17/13 03:13:13 PM,60.883,,,,,,
459,07/17/13 03:28:13 PM,59.164,,,,,,
460,07/17/13 03:43:13 PM,57.958,,,,,,
461,07/17/13 03:58:13 PM,55.537,,,,,,
462,07/17/13 04:13:13 PM,52.576,,,,,,
463,07/17/13 04:28:13 PM,52.576,,,,,,
464,07/17/13 04:43:13 PM,51.699,,,,,,
465,07/17/13 04:58:13 PM,51.699,,,,,,
466,07/17/13 05:13:13 PM,51.172,,,,,,
467,07/17/13 05:28:13 PM,51.699,,,,,,
468,07/17/13 05:43:13 PM,52.225,,,,,,
469,07/17/13 05:58:13 PM,51.874,,,,,,
470,07/17/13 06:13:13 PM,52.925,,,,,,
471,07/17/13 06:28:13 PM,51.172,,,,,,
472,07/17/13 06:43:13 PM,50.995,,,,,,
473,07/17/13 06:58:13 PM,50.466,,,,,,
474,07/17/13 07:13:13 PM,50.290,,,,,,
475,07/17/13 07:28:13 PM,50.466,,,,,,
476,07/17/13 07:43:13 PM,50.290,,,,,,
477,07/17/13 07:58:13 PM,50.290,,,,,,
478,07/17/13 08:13:13 PM,50.466,,,,,,
479,07/17/13 08:28:13 PM,50.643,,,,,,
480,07/17/13 08:43:13 PM,50.113,,,,,,
481,07/17/13 08:58:13 PM,49.937,,,,,,
482,07/17/13 09:13:13 PM,50.290,,,,,,
483,07/17/13 09:28:13 PM,50.113,,,,,,
484,07/17/13 09:43:13 PM,50.113,,,,,,
485,07/17/13 09:58:13 PM,50.113,,,,,,
486,07/17/13 10:13:13 PM,50.466,,,,,,
487,07/17/13 10:28:13 PM,51.172,,,,,,
488,07/17/13 10:43:13 PM,52.050,,,,,,
489,07/17/13 10:58:13 PM,52.225,,,,,,
490,07/17/13 11:13:13 PM,52.050,,,,,,
491,07/17/13 11:28:13 PM,52.225,,,,,,
492,07/17/13 11:43:13 PM,52.050,,,,,,
493,07/17/13 11:58:13 PM,51.874,,,,,,
494,07/18/13 12:13:13 AM,52.050,,,,,,
495,07/18/13 12:28:13 AM,52.576,,,,,,
496,07/18/13 12:43:13 AM,53.623,,,,,,
497,07/18/13 12:58:13 AM,52.576,,,,,,
498,07/18/13 01:13:13 AM,51.874,,,,,,
499,07/18/13 01:28:13 AM,51.699,,,,,,
500,07/18/13 01:43:13 AM,51.699,,,,,,
501,07/18/13 01:58:13 AM,51.874,,,,,,
502,07/18/13 02:13:13 AM,52.401,,,,,,
503,07/18/13 02:28:13 AM,52.750,,,,,,
504,07/18/13 02:43:13 AM,53.274,,,,,,
505,07/18/13 02:58:13 AM,53.449,,,,,,
506,07/18/13 03:13:13 AM,53.449,,,,,,
507,07/18/13 03:28:13 AM,54.322,,,,,,
508,07/18/13 03:43:13 AM,55.364,,,,,,
509,07/18/13 03:58:13 AM,56.577,,,,,,
510,07/18/13 04:13:13 AM,57.614,,,,,,
511,07/18/13 04:28:13 AM,57.268,,,,,,
